Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.9999481560124291,0.002583704208334287,0.00013652693979116664,1.0398949186007227e-06,39.947842021808775,0.958007044338404
2,1.0,0.0022048828811281258,2.747277514128333e-32,2.9739751027300383e-32,41.37601647722143,0.9604948764225674
